dataset,injector,targets_subdimension,dose,seed,realized_dose,pretraining_score,threshold,risk_level,modality,context,targets_subdimension_post,dimension,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,subgroup_dropout,representation_imbalance,0.03,0,0.0302114803625377,0.2488993710691824,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6916518699175758,0.023202996379405927,0.12025662924474206,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.03,0,0.0302114803625377,0.2488993710691824,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6477590697738689,0.0676335611369654,0.1292376842678895,clean held-out test set (no pre-training detector reused),0.304,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.05,0,0.0513595166163142,0.2511006289308176,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6916795058691851,0.023145272011517958,0.12025462861217266,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.05,0,0.0513595166163142,0.2511006289308176,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6433442265042595,0.06532831866039351,0.1291791631437103,clean held-out test set (no pre-training detector reused),0.36799999999999994,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.1,0,0.0996978851963746,0.2561320754716981,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6916242339659664,0.023174846688114786,0.12027220153177315,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.1,0,0.0996978851963746,0.2561320754716981,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6464739980240295,0.0598450850267051,0.12770833077729768,clean held-out test set (no pre-training detector reused),0.344,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.2,0,0.1993957703927492,0.2665094339622641,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6914238733167979,0.024184416204214316,0.12031066759667076,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.2,0,0.1993957703927492,0.2665094339622641,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6463427272538846,0.06030388831332291,0.1273022535095322,clean held-out test set (no pre-training detector reused),0.256,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.3,0,0.2990936555891239,0.2768867924528302,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6920042283005963,0.023805813538564025,0.12034208160495162,clean held-out test set (no pre-training detector reused),0.544,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.3,0,0.2990936555891239,0.2768867924528302,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.632082576223409,0.06548243900058123,0.1308449071162039,clean held-out test set (no pre-training detector reused),0.288,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.4,0,0.3987915407854985,0.2872641509433962,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6916518699175758,0.025432407352824066,0.1203428341343849,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.4,0,0.3987915407854985,0.2872641509433962,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6505019379711066,0.05930958693882204,0.1281698217097297,clean held-out test set (no pre-training detector reused),0.328,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.0,1,0.0,0.2441823899371069,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7319450873641519,0.02290506449119662,0.11684721309322112,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.0,1,0.0,0.2441823899371069,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6645133654370972,0.06507795564720475,0.12899946286528086,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.03,1,0.0305810397553516,0.2473270440251572,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7318483615335191,0.020769093562996967,0.11681935775205293,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.03,1,0.0305810397553516,0.2473270440251572,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6515175591927538,0.07997646187036737,0.1314570408008522,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.05,1,0.0489296636085626,0.2492138364779874,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7317170907633741,0.019473775024960133,0.11682568399062264,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.05,1,0.0489296636085626,0.2492138364779874,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6447536600363414,0.06488135344906763,0.13023690721576214,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.1,1,0.1009174311926605,0.2545597484276729,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7320487221826874,0.020441059400791294,0.11679599628855188,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.1,1,0.1009174311926605,0.2545597484276729,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.653921886982776,0.0641449264222141,0.1291120911589514,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.2,1,0.1987767584097859,0.2646226415094339,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7315581840416198,0.02219316305149668,0.11690684897519275,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.2,1,0.1987767584097859,0.2646226415094339,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6549167812407161,0.07105474564650992,0.1302877197127674,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.3,1,0.2996941896024465,0.275,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7317309087391788,0.01908675137689316,0.11682568414141452,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.3,1,0.2996941896024465,0.275,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.65960798402642,0.05891329155101459,0.1292580174672034,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.4,1,0.400611620795107,0.285377358490566,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7317516357028859,0.020906806068864726,0.11689417110707276,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.4,1,0.400611620795107,0.285377358490566,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6515313771685585,0.07486077795565163,0.13002810200579878,clean held-out test set (no pre-training detector reused),,,
framingham,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.2397798742138364,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7419216658951631,0.02006204308906418,0.11466857738772655,clean held-out test set (no pre-training detector reused),0.5,0.16666666666666663,2.0
framingham,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.2397798742138364,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.681758199241393,0.048558243094143944,0.12304723804299206,clean held-out test set (no pre-training detector reused),0.396551724137931,0.36386494252873564,2.0
framingham,subgroup_dropout,representation_imbalance,0.03,2,0.029585798816568,0.2429245283018868,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7419907557741867,0.02046171596537549,0.11466133858996053,clean held-out test set (no pre-training detector reused),0.5,0.16666666666666663,2.0
framingham,subgroup_dropout,representation_imbalance,0.03,2,0.029585798816568,0.2429245283018868,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6817098363260767,0.04886800238954888,0.1230866485125519,clean held-out test set (no pre-training detector reused),0.4310344827586207,0.40229885057471265,2.0
framingham,subgroup_dropout,representation_imbalance,0.05,2,0.0502958579881656,0.245125786163522,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7417765771492134,0.01954889514473338,0.11469133828301989,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.18390804597701144,2.0
framingham,subgroup_dropout,representation_imbalance,0.05,2,0.0502958579881656,0.245125786163522,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6889504556477521,0.04466640581904014,0.12191140532892898,clean held-out test set (no pre-training detector reused),0.43103448275862066,0.3397988505747126,2.0
framingham,subgroup_dropout,representation_imbalance,0.1,2,0.1005917159763313,0.2504716981132076,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7417765771492134,0.01736694872610344,0.11464425733153152,clean held-out test set (no pre-training detector reused),0.5,0.15625,2.0
framingham,subgroup_dropout,representation_imbalance,0.1,2,0.1005917159763313,0.2504716981132076,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.675726652802631,0.04671019241060042,0.12336264806344693,clean held-out test set (no pre-training detector reused),0.4482758620689655,0.26005747126436773,2.0
framingham,subgroup_dropout,representation_imbalance,0.2,2,0.2011834319526627,0.2611635220125786,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7414863996573141,0.019817968736425277,0.1147647692119514,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.18390804597701144,2.0
framingham,subgroup_dropout,representation_imbalance,0.2,2,0.2011834319526627,0.2611635220125786,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.673039056508612,0.045818015180290945,0.12407118584361232,clean held-out test set (no pre-training detector reused),0.2931034482758621,0.5298132183908045,2.0
framingham,subgroup_dropout,representation_imbalance,0.3,2,0.2988165680473373,0.2715408805031446,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7412929479960481,0.01857841273610264,0.11479838971938165,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.2047413793103448,2.0
framingham,subgroup_dropout,representation_imbalance,0.3,2,0.2988165680473373,0.2715408805031446,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6827185485598215,0.039563228045853806,0.12284546818606026,clean held-out test set (no pre-training detector reused),0.3620689655172414,0.3775143678160919,2.0
framingham,subgroup_dropout,representation_imbalance,0.4,2,0.3994082840236686,0.2822327044025157,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.7424398399878401,0.017733798490282345,0.11465554891839465,clean held-out test set (no pre-training detector reused),0.5,0.16666666666666663,2.0
framingham,subgroup_dropout,representation_imbalance,0.4,2,0.3994082840236686,0.2822327044025157,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6733015980489018,0.04568391864952403,0.1243432565027149,clean held-out test set (no pre-training detector reused),0.29310344827586204,0.39439655172413796,2.0
framingham,subgroup_dropout,representation_imbalance,0.0,3,0.0,0.2463836477987421,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.729520032610423,0.021185470072769278,0.11480518952332386,clean held-out test set (no pre-training detector reused),,,
