dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,4,content_safety,harm_content_density,0.2505,10000,2505,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,4,content_safety,identity_attack_density,0.0143,10000,143,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,4,content_safety,severe_toxicity_density,0.0002,10000,2,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,4,physical_safety,physical_harm_enablement,0.001,10000,10,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.3,0.3,4,physical_safety,threat_density,0.1635,10000,1635,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,4,content_safety,harm_content_density,0.3337,10000,3337,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,4,content_safety,identity_attack_density,0.0189,10000,189,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,4,content_safety,severe_toxicity_density,0.0003,10000,3,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,4,physical_safety,physical_harm_enablement,0.0009,10000,9,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.4,0.4,4,physical_safety,threat_density,0.2198,10000,2198,0.02,True,Detoxify (threat head),fraction
