dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.1997690531177829,2,physical_safety,safety_critical_edge_case_coverage,0.1732,76324,67,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.1997690531177829,2,physical_safety,outcome_severity_exposure,0.11165557360725328,76324,8522,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3002309468822171,2,content_safety,label_integrity,0.1915350665152988,76324,8544,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.3,0.3002309468822171,2,content_safety,representation_imbalance,0.6537804996743208,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3002309468822171,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3002309468822171,2,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3002309468822171,2,physical_safety,outcome_severity_exposure,0.11178659399402548,76324,8532,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.3995381062355658,2,content_safety,label_integrity,0.19152977742841845,76324,8546,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.4,0.3995381062355658,2,content_safety,representation_imbalance,0.6549072750005616,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.3995381062355658,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.3995381062355658,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.3995381062355658,2,physical_safety,outcome_severity_exposure,0.11178659399402548,76324,8532,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,3,content_safety,label_integrity,0.19144677226689172,76324,8533,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.0,0.0,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,3,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03051643192488263,3,content_safety,label_integrity,0.19150230862733061,76324,8530,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.03,0.03051643192488263,3,content_safety,representation_imbalance,0.6506360103917884,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03051643192488263,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03051643192488263,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03051643192488263,3,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.05046948356807512,3,content_safety,label_integrity,0.19142790478883961,76324,8534,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.05,0.05046948356807512,3,content_safety,representation_imbalance,0.6508587450493012,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.05046948356807512,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.05046948356807512,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.05046948356807512,3,physical_safety,outcome_severity_exposure,0.11157696137518998,76324,8516,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09976525821596244,3,content_safety,label_integrity,0.19157062001762884,76324,8536,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.1,0.09976525821596244,3,content_safety,representation_imbalance,0.6514090306737443,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09976525821596244,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09976525821596244,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09976525821596244,3,physical_safety,outcome_severity_exposure,0.11162936952989885,76324,8520,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19953051643192488,3,content_safety,label_integrity,0.19149558524923196,76324,8526,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.2,0.19953051643192488,3,content_safety,representation_imbalance,0.6525227039613078,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19953051643192488,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19953051643192488,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19953051643192488,3,physical_safety,outcome_severity_exposure,0.1115900634138672,76324,8517,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3004694835680751,3,content_safety,label_integrity,0.1915817381611627,76324,8537,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.3,0.3004694835680751,3,content_safety,representation_imbalance,0.6536494792875487,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3004694835680751,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3004694835680751,3,physical_safety,safety_critical_edge_case_coverage,0.1724,76324,69,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.3004694835680751,3,physical_safety,outcome_severity_exposure,0.11164247156857607,76324,8521,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40023474178403756,3,content_safety,label_integrity,0.19160039880663016,76324,8535,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.4,0.40023474178403756,3,content_safety,representation_imbalance,0.6547631525751122,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
