dataset,modality,context,injector,targets_subdimension,dimension,dose,realized_dose,seed,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,2,logreg,3180,1060,fraction,0.7289189506629175,0.017116058171948043,0.11760737374414842,clean held-out test set (no pre-training detector reused),0.4895833333333333,0.21731321839080459,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,2,xgboost,3180,1060,fraction,0.6910853329095821,0.04523513538758534,0.1207758952944158,clean held-out test set (no pre-training detector reused),0.5689655172413792,0.13936781609195414,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,2,logreg,3180,1060,fraction,0.7304734729409489,0.018424457162972214,0.11752155332687897,clean held-out test set (no pre-training detector reused),0.5104166666666666,0.230962643678161,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,2,xgboost,3180,1060,fraction,0.6859243189465175,0.0336805018012078,0.1207836443163583,clean held-out test set (no pre-training detector reused),0.27586206896551724,0.5053879310344828,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,3,logreg,3180,1060,fraction,0.7278687845017583,0.020212109656561797,0.11504797950578392,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,3,xgboost,3180,1060,fraction,0.6545713318455979,0.05641727432068264,0.12804909586960664,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,3,logreg,3180,1060,fraction,0.7158885994790624,0.011442864013897405,0.11745262583019377,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,3,xgboost,3180,1060,fraction,0.6577840112201965,0.05657329854252308,0.12714608225188298,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,3,logreg,3180,1060,fraction,0.7200961731116008,0.011750266475376333,0.11728585936363731,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,3,xgboost,3180,1060,fraction,0.6552000497447129,0.06130972653978839,0.12705164419043255,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,3,logreg,3180,1060,fraction,0.7155293321081395,0.012498123485817143,0.11783172670605854,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,3,xgboost,3180,1060,fraction,0.6531204443861018,0.049695602799370395,0.12672327736872172,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,3,logreg,3180,1060,fraction,0.7170631274224638,0.011802149767083011,0.11783148527714268,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,3,xgboost,3180,1060,fraction,0.6528371758821051,0.042830265403224405,0.12560249781470242,clean held-out test set (no pre-training detector reused),,,
